DateTime,O3,NOx,GT,NO2
2004-04-05 00:00:00,613,1007,-200,1470
2004-04-05 01:00:00,430,1239,-200,1330
2004-04-05 02:00:00,485,1233,-200,1375
2004-04-05 03:00:00,467,1456,-200,1294
2004-04-05 04:00:00,436,1536,-200,1278
2004-04-05 05:00:00,682,1175,-200,1417
2004-04-05 06:00:00,927,945,-200,1541
2004-04-05 07:00:00,1192,767,-200,1795
2004-04-05 08:00:00,1615,570,-200,2299
2004-04-05 09:00:00,1505,647,-200,1972
2004-04-05 10:00:00,1451,703,124,1836
2004-04-05 11:00:00,1409,713,121,1853
2004-04-05 12:00:00,1434,684,114,1942
2004-04-05 13:00:00,1457,682,114,1915
2004-04-05 14:00:00,1325,733,106,1793
2004-04-05 15:00:00,1120,803,89,1705
2004-04-05 16:00:00,931,832,82,1662
2004-04-05 17:00:00,1212,678,111,1877
2004-04-05 18:00:00,1353,631,132,2011
2004-04-05 19:00:00,1359,651,121,1957
2004-04-05 20:00:00,1273,742,116,1796
2004-04-05 21:00:00,1079,852,100,1622
2004-04-05 22:00:00,973,884,89,1589
2004-04-05 23:00:00,951,890,92,1554
2004-04-06 00:00:00,714,1065,71,1428
2004-04-06 01:00:00,579,1188,51,1382
2004-04-06 02:00:00,542,1357,39,1336
2004-04-06 03:00:00,562,1267,-200,1370
2004-04-06 04:00:00,526,1303,35,1360
2004-04-06 05:00:00,659,1141,64,1435
2004-04-06 06:00:00,1012,880,94,1641
2004-04-06 07:00:00,1564,594,134,2198
2004-04-06 08:00:00,1806,494,129,2560
2004-04-06 09:00:00,1604,588,125,2096
2004-04-06 10:00:00,1288,707,107,1823
2004-04-06 11:00:00,931,881,78,1580
2004-04-06 12:00:00,1162,715,91,1818
2004-04-06 13:00:00,1064,755,116,1704
2004-04-06 14:00:00,913,811,131,1630
2004-04-06 15:00:00,684,872,113,1519
2004-04-06 16:00:00,710,849,98,1590
2004-04-06 17:00:00,923,760,116,1716
2004-04-06 18:00:00,1006,728,120,1776
2004-04-06 19:00:00,1083,726,126,1784
2004-04-06 20:00:00,1161,724,126,1807
2004-04-06 21:00:00,800,896,90,1527
2004-04-06 22:00:00,647,996,81,1458
2004-04-06 23:00:00,649,1053,74,1393
2004-04-07 00:00:00,575,1127,67,1352
2004-04-07 01:00:00,455,1308,46,1271
2004-04-07 02:00:00,392,1475,30,1214
2004-04-07 03:00:00,340,1749,-200,1154
2004-04-07 04:00:00,320,1826,19,1166
2004-04-07 05:00:00,331,1705,32,1200
2004-04-07 06:00:00,426,1257,61,1398
2004-04-07 07:00:00,830,777,111,1769
2004-04-07 08:00:00,1006,716,102,1821
2004-04-07 09:00:00,820,865,116,1576
2004-04-07 10:00:00,737,911,96,1554
2004-04-07 11:00:00,790,991,97,1448
2004-04-07 12:00:00,760,937,110,1474
2004-04-07 13:00:00,767,883,103,1604
2004-04-07 14:00:00,626,1030,79,1426
2004-04-07 15:00:00,776,927,104,1552
2004-04-07 16:00:00,589,1038,69,1421
2004-04-07 17:00:00,872,847,96,1623
2004-04-07 18:00:00,996,799,121,1700
2004-04-07 19:00:00,1033,774,129,1748
2004-04-07 20:00:00,982,876,116,1632
2004-04-07 21:00:00,518,1235,71,1282
2004-04-07 22:00:00,631,1153,85,1391
2004-04-07 23:00:00,879,957,101,1510
2004-04-08 00:00:00,839,1074,97,1398
2004-04-08 01:00:00,876,1016,89,1455
2004-04-08 02:00:00,827,1087,72,1383
2004-04-08 03:00:00,781,1183,-200,1338
2004-04-08 04:00:00,699,1366,57,1263
2004-04-08 05:00:00,723,1291,62,1288
2004-04-08 06:00:00,797,1169,64,1384
2004-04-08 07:00:00,1138,820,80,1723
2004-04-08 08:00:00,1605,596,118,2189
2004-04-08 09:00:00,1569,676,130,1885
2004-04-08 10:00:00,1319,813,113,1620
2004-04-08 11:00:00,1198,818,112,1678
2004-04-08 12:00:00,958,865,96,1541
2004-04-08 13:00:00,1068,816,125,1609
2004-04-08 14:00:00,1010,845,128,1551
2004-04-08 15:00:00,928,856,101,1552
2004-04-08 16:00:00,816,888,95,1454
2004-04-08 17:00:00,1216,723,138,1798
2004-04-08 18:00:00,1463,646,154,1972
2004-04-08 19:00:00,1791,579,171,2167
2004-04-08 20:00:00,1425,746,136,1699
2004-04-08 21:00:00,922,968,93,1410
2004-04-08 22:00:00,971,993,99,1411
2004-04-08 23:00:00,-200,-200,106,-200
2004-04-09 00:00:00,-200,-200,109,-200
2004-04-09 01:00:00,-200,-200,97,-200
2004-04-09 02:00:00,-200,-200,83,-200
2004-04-09 03:00:00,-200,-200,-200,-200
2004-04-09 04:00:00,-200,-200,79,-200
2004-04-09 05:00:00,-200,-200,84,-200
2004-04-09 06:00:00,-200,-200,86,-200
2004-04-09 07:00:00,-200,-200,111,-200
2004-04-09 08:00:00,-200,-200,117,-200
2004-04-09 09:00:00,-200,-200,122,-200
2004-04-09 10:00:00,-200,-200,119,-200
2004-04-09 11:00:00,-200,-200,121,-200
2004-04-09 12:00:00,-200,-200,127,-200
2004-04-09 13:00:00,-200,-200,135,-200
2004-04-09 14:00:00,-200,-200,119,-200
2004-04-09 15:00:00,-200,-200,137,-200
2004-04-09 16:00:00,-200,-200,139,-200
2004-04-09 17:00:00,-200,-200,117,-200
2004-04-09 18:00:00,-200,-200,127,-200
2004-04-09 19:00:00,-200,-200,137,-200
2004-04-09 20:00:00,-200,-200,127,-200
2004-04-09 21:00:00,-200,-200,107,-200
2004-04-09 22:00:00,-200,-200,102,-200
2004-04-09 23:00:00,1151,866,95,1560
2004-04-10 00:00:00,975,1014,79,1449
2004-04-10 01:00:00,1034,929,78,1533
2004-04-10 02:00:00,980,951,75,1507
2004-04-10 03:00:00,825,1142,-200,1390
2004-04-10 04:00:00,807,1163,52,1386
2004-04-10 05:00:00,842,1121,55,1435
2004-04-10 06:00:00,950,988,65,1500
2004-04-10 07:00:00,1024,895,72,1591
2004-04-10 08:00:00,1098,837,76,1663
2004-04-10 09:00:00,1011,869,84,1588
2004-04-10 10:00:00,931,897,90,1542
2004-04-10 11:00:00,811,971,89,1481
2004-04-10 12:00:00,756,973,87,1457
2004-04-10 13:00:00,607,1054,88,1336
2004-04-10 14:00:00,498,1152,81,1238
2004-04-10 15:00:00,540,1055,89,1318
2004-04-10 16:00:00,544,1084,91,1296
2004-04-10 17:00:00,620,1027,104,1357
2004-04-10 18:00:00,740,949,111,1426
2004-04-10 19:00:00,921,871,129,1534
2004-04-10 20:00:00,1033,861,133,1551
2004-04-10 21:00:00,984,916,115,1487
2004-04-10 22:00:00,1193,812,125,1618
2004-04-10 23:00:00,1219,844,117,1545
2004-04-11 00:00:00,913,1047,84,1326
2004-04-11 01:00:00,750,1144,63,1304
2004-04-11 02:00:00,772,1160,68,1310
2004-04-11 03:00:00,712,1162,-200,1329
2004-04-11 04:00:00,712,1224,52,1286
2004-04-11 05:00:00,727,1244,49,1306
2004-04-11 06:00:00,746,1259,49,1301
2004-04-11 07:00:00,733,1240,52,1298
2004-04-11 08:00:00,727,1196,58,1343
2004-04-11 09:00:00,642,1177,51,1320
2004-04-11 10:00:00,810,1040,77,1386
2004-04-11 11:00:00,851,1014,90,1412
2004-04-11 12:00:00,911,969,118,1425
2004-04-11 13:00:00,611,1209,70,1200
2004-04-11 14:00:00,368,1452,35,1076
2004-04-11 15:00:00,369,1409,46,1108
2004-04-11 16:00:00,394,1348,58,1150
2004-04-11 17:00:00,415,1299,61,1183
2004-04-11 18:00:00,469,1225,80,1233
2004-04-11 19:00:00,607,1079,93,1285
2004-04-11 20:00:00,498,1220,78,1205
2004-04-11 21:00:00,481,1223,76,1217
2004-04-11 22:00:00,465,1272,74,1186
2004-04-11 23:00:00,478,1256,81,1187
2004-04-12 00:00:00,366,1474,58,1094
2004-04-12 01:00:00,332,1615,59,1036
2004-04-12 02:00:00,346,1448,54,1111
2004-04-12 03:00:00,350,1452,-200,1066
2004-04-12 04:00:00,274,1822,25,955
2004-04-12 05:00:00,263,1923,26,1003
2004-04-12 06:00:00,314,1756,49,1117
2004-04-12 07:00:00,367,1613,53,1185
2004-04-12 08:00:00,432,1453,57,1246
2004-04-12 09:00:00,536,1268,73,1293
2004-04-12 10:00:00,555,1210,78,1325
2004-04-12 11:00:00,677,1105,93,1384
2004-04-12 12:00:00,557,1201,71,1305
2004-04-12 13:00:00,421,1415,56,1229
2004-04-12 14:00:00,423,1415,60,1257
2004-04-12 15:00:00,519,1189,77,1325
2004-04-12 16:00:00,533,1222,82,1301
2004-04-12 17:00:00,537,1197,77,1313
2004-04-12 18:00:00,612,1149,91,1324
2004-04-12 19:00:00,697,1065,93,1369
2004-04-12 20:00:00,573,1176,82,1292
2004-04-12 21:00:00,489,1269,74,1233
2004-04-12 22:00:00,474,1271,68,1234
2004-04-12 23:00:00,455,1322,65,1230
2004-04-13 00:00:00,433,1368,58,1219
2004-04-13 01:00:00,376,1499,36,1176
2004-04-13 02:00:00,360,1581,29,1182
2004-04-13 03:00:00,384,1482,-200,1215
2004-04-13 04:00:00,363,1565,28,1171
2004-04-13 05:00:00,525,1251,68,1356
2004-04-13 06:00:00,873,960,99,1531
2004-04-13 07:00:00,1399,667,130,2011
2004-04-13 08:00:00,1501,620,128,2057
2004-04-13 09:00:00,1186,797,120,1641
2004-04-13 10:00:00,911,956,93,1426
2004-04-13 11:00:00,919,934,96,1471
2004-04-13 12:00:00,791,972,84,1429
2004-04-13 13:00:00,751,994,87,1439
2004-04-13 14:00:00,805,935,87,1537
2004-04-13 15:00:00,966,877,103,1527
2004-04-13 16:00:00,869,920,88,1462
2004-04-13 17:00:00,1196,755,118,1791
2004-04-13 18:00:00,1523,630,134,2004
2004-04-13 19:00:00,1579,631,144,1995
2004-04-13 20:00:00,1370,726,129,1747
2004-04-13 21:00:00,1204,845,108,1577
2004-04-13 22:00:00,1201,843,104,1586
2004-04-13 23:00:00,1122,925,90,1463
2004-04-14 00:00:00,1003,1032,74,1379
2004-04-14 01:00:00,918,1086,73,1364
2004-04-14 02:00:00,836,1207,60,1307
2004-04-14 03:00:00,759,1325,-200,1285
2004-04-14 04:00:00,755,1349,57,1275
2004-04-14 05:00:00,820,1191,62,1346
2004-04-14 06:00:00,998,947,71,1535
2004-04-14 07:00:00,1403,669,94,1921
2004-04-14 08:00:00,1641,569,99,2278
2004-04-14 09:00:00,1534,659,119,1906
2004-04-14 10:00:00,1257,780,103,1662
2004-04-14 11:00:00,1026,882,95,1518
2004-04-14 12:00:00,993,859,95,1571
2004-04-14 13:00:00,919,877,-200,1519
2004-04-14 14:00:00,1032,788,-200,1653
2004-04-14 15:00:00,1077,790,-200,1653
2004-04-14 16:00:00,883,895,-200,1497
2004-04-14 17:00:00,1036,826,-200,1595
2004-04-14 18:00:00,1144,799,-200,1609
2004-04-14 19:00:00,1212,789,-200,1638
2004-04-14 20:00:00,1486,675,-200,1858
2004-04-14 21:00:00,1440,730,-200,1689
2004-04-14 22:00:00,1242,870,-200,1494
2004-04-14 23:00:00,1089,964,-200,1418
2004-04-15 00:00:00,993,1034,-200,1364
2004-04-15 01:00:00,862,1163,-200,1297
2004-04-15 02:00:00,815,1243,-200,1259
2004-04-15 03:00:00,714,1331,-200,1241
2004-04-15 04:00:00,682,1416,-200,1216
2004-04-15 05:00:00,744,1255,-200,1298
2004-04-15 06:00:00,1050,906,-200,1510
2004-04-15 07:00:00,1522,625,-200,2001
2004-04-15 08:00:00,1623,609,-200,2034
2004-04-15 09:00:00,1638,633,114,1889
2004-04-15 10:00:00,1633,661,127,1804
2004-04-15 11:00:00,1654,661,135,1809
2004-04-15 12:00:00,1559,689,135,1792
2004-04-15 13:00:00,1374,709,120,1783
2004-04-15 14:00:00,1418,681,129,1890
2004-04-15 15:00:00,1228,748,114,1734
2004-04-15 16:00:00,1293,746,129,1676
2004-04-15 17:00:00,1642,594,149,2046
2004-04-15 18:00:00,1895,533,149,2271
2004-04-15 19:00:00,2086,482,158,2446
2004-04-15 20:00:00,1898,553,148,2119
2004-04-15 21:00:00,1758,587,134,1960
2004-04-15 22:00:00,1284,802,111,1607
2004-04-15 23:00:00,1075,877,106,1532
2004-04-16 00:00:00,1084,882,108,1547
2004-04-16 01:00:00,1049,887,93,1566
2004-04-16 02:00:00,1021,899,83,1532
2004-04-16 03:00:00,778,1159,-200,1387
2004-04-16 04:00:00,948,1030,69,1420
2004-04-16 05:00:00,988,941,77,1505
2004-04-16 06:00:00,1184,778,87,1686
2004-04-16 07:00:00,1600,579,109,2176
2004-04-16 08:00:00,1495,636,116,1890
2004-04-16 09:00:00,1188,827,105,1590
2004-04-16 10:00:00,1166,823,106,1604
2004-04-16 11:00:00,1219,781,108,1666
2004-04-16 12:00:00,1128,802,100,1644
2004-04-16 13:00:00,1373,653,149,2047
2004-04-16 14:00:00,1415,613,148,2066
2004-04-16 15:00:00,1302,650,126,1980
2004-04-16 16:00:00,1308,649,140,1963
2004-04-16 17:00:00,1449,582,142,2159
2004-04-16 18:00:00,1385,627,141,2083
2004-04-16 19:00:00,1492,560,149,2298
2004-04-16 20:00:00,1380,627,140,2039
2004-04-16 21:00:00,1167,737,117,1811
2004-04-16 22:00:00,1095,803,103,1680
2004-04-16 23:00:00,1105,794,99,1695
2004-04-17 00:00:00,1051,846,100,1627
2004-04-17 01:00:00,1009,869,88,1599
2004-04-17 02:00:00,972,887,83,1565
2004-04-17 03:00:00,884,958,-200,1527
2004-04-17 04:00:00,661,1158,-200,1437
2004-04-17 05:00:00,774,1055,-200,1508
2004-04-17 06:00:00,868,1002,-200,1524
2004-04-17 07:00:00,965,905,-200,1672
2004-04-17 08:00:00,985,849,-200,1691
2004-04-17 09:00:00,963,911,-200,1604
2004-04-17 10:00:00,1069,838,-200,1706
2004-04-17 11:00:00,864,969,-200,1526
2004-04-17 12:00:00,641,1054,-200,1472
2004-04-17 13:00:00,740,939,-200,1536
2004-04-17 14:00:00,532,1130,-200,1429
2004-04-17 15:00:00,572,1054,-200,1462
2004-04-17 16:00:00,630,1033,-200,1482
2004-04-17 17:00:00,608,1043,-200,1462
2004-04-17 18:00:00,644,1014,-200,1482
2004-04-17 19:00:00,833,909,-200,1594
2004-04-17 20:00:00,923,900,-200,1566
2004-04-17 21:00:00,790,1022,-200,1482
2004-04-17 22:00:00,961,919,-200,1623
2004-04-17 23:00:00,1177,798,-200,1700
2004-04-18 00:00:00,943,897,-200,1568
2004-04-18 01:00:00,742,942,-200,1529
2004-04-18 02:00:00,705,982,-200,1501
2004-04-18 03:00:00,663,988,-200,1527
2004-04-18 04:00:00,536,1144,-200,1449
2004-04-18 05:00:00,441,1309,-200,1396
2004-04-18 06:00:00,477,1268,-200,1410
2004-04-18 07:00:00,506,1266,-200,1411
2004-04-18 08:00:00,608,1154,-200,1459
2004-04-18 09:00:00,663,1052,-200,1546
2004-04-18 10:00:00,912,901,-200,1664
2004-04-18 11:00:00,963,873,-200,1660
2004-04-18 12:00:00,803,980,-200,1565
2004-04-18 13:00:00,564,1136,-200,1433
2004-04-18 14:00:00,501,1140,-200,1436
2004-04-18 15:00:00,701,929,-200,1604
2004-04-18 16:00:00,783,921,-200,1603
2004-04-18 17:00:00,784,916,-200,1590
2004-04-18 18:00:00,861,876,-200,1623
2004-04-18 19:00:00,1156,744,-200,1824
2004-04-18 20:00:00,1047,847,-200,1653
2004-04-18 21:00:00,1034,854,-200,1669
2004-04-18 22:00:00,962,920,-200,1595
2004-04-18 23:00:00,1100,826,-200,1702
2004-04-19 00:00:00,1047,871,-200,1658
2004-04-19 01:00:00,874,1029,-200,1500
2004-04-19 02:00:00,747,1103,-200,1494
2004-04-19 03:00:00,589,1275,-200,1407
2004-04-19 04:00:00,635,1238,-200,1443
2004-04-19 05:00:00,671,1242,-200,1428
2004-04-19 06:00:00,992,913,-200,1655
2004-04-19 07:00:00,1308,680,-200,1976
2004-04-19 08:00:00,1303,652,-200,1969
2004-04-19 09:00:00,893,876,-200,1594
2004-04-19 10:00:00,715,947,-200,1503
2004-04-19 11:00:00,685,950,-200,1574
2004-04-19 12:00:00,947,811,-200,1709
2004-04-19 13:00:00,1049,743,-200,1847
2004-04-19 14:00:00,741,892,-200,1565
2004-04-19 15:00:00,801,872,-200,1602
2004-04-19 16:00:00,969,797,-200,1701
2004-04-19 17:00:00,1038,808,-200,1684
2004-04-19 18:00:00,889,916,-200,1528
2004-04-19 19:00:00,879,921,-200,1508
2004-04-19 20:00:00,846,960,-200,1476
2004-04-19 21:00:00,712,1085,-200,1391
2004-04-19 22:00:00,747,1056,-200,1431
2004-04-19 23:00:00,791,1017,-200,1444
2004-04-20 00:00:00,637,1136,-200,1377
2004-04-20 01:00:00,553,1222,-200,1357
2004-04-20 02:00:00,449,1429,-200,1290
2004-04-20 03:00:00,485,1587,-200,1277
2004-04-20 04:00:00,540,1523,-200,1315
2004-04-20 05:00:00,685,1260,-200,1410
2004-04-20 06:00:00,925,942,-200,1625
2004-04-20 07:00:00,1382,638,-200,2069
2004-04-20 08:00:00,1645,540,-200,2396
2004-04-20 09:00:00,1514,637,-200,1999
2004-04-20 10:00:00,1509,678,-200,1874
2004-04-20 11:00:00,1520,648,-200,1991
2004-04-20 12:00:00,1471,658,-200,1970
2004-04-20 13:00:00,1282,720,-200,1870
2004-04-20 14:00:00,1004,859,-200,1643
2004-04-20 15:00:00,714,956,-200,1530
2004-04-20 16:00:00,940,844,-200,1742
2004-04-20 17:00:00,1272,712,-200,1938
2004-04-20 18:00:00,1526,599,-200,2156
2004-04-20 19:00:00,1488,612,-200,2102
2004-04-20 20:00:00,1475,663,-200,1958
2004-04-20 21:00:00,1182,792,-200,1704
2004-04-20 22:00:00,933,932,-200,1550
2004-04-20 23:00:00,1001,866,-200,1589
2004-04-21 00:00:00,756,1071,-200,1412
2004-04-21 01:00:00,952,976,-200,1474
2004-04-21 02:00:00,808,1172,-200,1381
2004-04-21 03:00:00,779,1197,-200,1375
2004-04-21 04:00:00,717,1301,-200,1319
2004-04-21 05:00:00,779,1160,-200,1421
2004-04-21 06:00:00,1009,887,-200,1599
2004-04-21 07:00:00,1595,572,-200,2249
2004-04-21 08:00:00,1940,478,-200,2684
2004-04-21 09:00:00,1628,619,-200,1991
2004-04-21 10:00:00,1573,668,-200,1854
2004-04-21 11:00:00,1187,849,-200,1642
2004-04-21 12:00:00,900,900,-200,1561
2004-04-21 13:00:00,800,914,-200,1574
2004-04-21 14:00:00,770,953,-200,1513
2004-04-21 15:00:00,758,988,-200,1483
2004-04-21 16:00:00,886,944,-200,1558
2004-04-21 17:00:00,1219,765,-200,1838
2004-04-21 18:00:00,1725,601,-200,2271
2004-04-21 19:00:00,1745,584,-200,2328
2004-04-21 20:00:00,1600,635,-200,2073
2004-04-21 21:00:00,1310,753,-200,1737
2004-04-21 22:00:00,1208,847,-200,1573
2004-04-21 23:00:00,1074,933,-200,1492
2004-04-22 00:00:00,993,973,-200,1469
2004-04-22 01:00:00,923,1058,-200,1420
2004-04-22 02:00:00,819,1141,-200,1377
2004-04-22 03:00:00,727,1242,-200,1341
2004-04-22 04:00:00,694,1295,-200,1316
2004-04-22 05:00:00,727,1276,-200,1335
2004-04-22 06:00:00,926,990,-200,1474
2004-04-22 07:00:00,1194,767,-200,1729
2004-04-22 08:00:00,1502,623,-200,2003
2004-04-22 09:00:00,1743,593,-200,2186
2004-04-22 10:00:00,1542,694,-200,1945
2004-04-22 11:00:00,1354,766,-200,1731
2004-04-22 12:00:00,1175,814,-200,1682
2004-04-22 13:00:00,916,893,-200,1585
2004-04-22 14:00:00,818,908,-200,1562
2004-04-22 15:00:00,1028,824,-200,1676
2004-04-22 16:00:00,1113,806,-200,1739
2004-04-22 17:00:00,1431,679,-200,2025
2004-04-22 18:00:00,1503,661,-200,2038
2004-04-22 19:00:00,1775,587,-200,2238
2004-04-22 20:00:00,1505,701,-200,1932
2004-04-22 21:00:00,1211,835,-200,1659
2004-04-22 22:00:00,872,982,-200,1466
2004-04-22 23:00:00,855,976,-200,1467
2004-04-23 00:00:00,1170,873,-200,1593
2004-04-23 01:00:00,1024,958,-200,1467
2004-04-23 02:00:00,841,1155,-200,1337
2004-04-23 03:00:00,760,1202,-200,1325
2004-04-23 04:00:00,803,1213,-200,1314
2004-04-23 05:00:00,793,1186,59,1321
2004-04-23 06:00:00,906,1041,67,1418
2004-04-23 07:00:00,1541,627,95,2119
2004-04-23 08:00:00,1861,523,123,2417
2004-04-23 09:00:00,1895,621,142,2030
2004-04-23 10:00:00,1684,706,142,1887
2004-04-23 11:00:00,1731,677,169,1947
2004-04-23 12:00:00,1402,728,142,1838
2004-04-23 13:00:00,1246,757,136,1835
2004-04-23 14:00:00,1342,729,147,1865
2004-04-23 15:00:00,1489,680,196,1953
2004-04-23 16:00:00,1532,679,186,1985
2004-04-23 17:00:00,1909,599,177,2228
2004-04-23 18:00:00,1757,615,164,2087
2004-04-23 19:00:00,1983,557,161,2335
2004-04-23 20:00:00,1703,660,146,1975
2004-04-23 21:00:00,1246,816,98,1619
2004-04-23 22:00:00,1321,770,108,1687
2004-04-23 23:00:00,1375,777,107,1659
2004-04-24 00:00:00,1456,736,113,1729
2004-04-24 01:00:00,1442,707,100,1763
2004-04-24 02:00:00,1243,827,87,1597
2004-04-24 03:00:00,1078,916,-200,1481
2004-04-24 04:00:00,939,1045,60,1430
2004-04-24 05:00:00,937,1045,65,1403
2004-04-24 06:00:00,1019,931,64,1483
2004-04-24 07:00:00,1140,794,73,1639
2004-04-24 08:00:00,1351,681,86,1838
2004-04-24 09:00:00,1459,685,105,1874
2004-04-24 10:00:00,1297,787,107,1727
2004-04-24 11:00:00,1291,765,114,1808
2004-04-24 12:00:00,1296,738,105,1840
2004-04-24 13:00:00,972,879,74,1623
2004-04-24 14:00:00,1194,798,95,1766
2004-04-24 15:00:00,880,884,89,1610
2004-04-24 16:00:00,909,845,95,1691
2004-04-24 17:00:00,839,860,93,1634
2004-04-24 18:00:00,1248,725,123,1899
2004-04-24 19:00:00,1476,661,134,1970
2004-04-24 20:00:00,1502,651,126,1863
2004-04-24 21:00:00,873,906,79,1584
2004-04-24 22:00:00,528,1157,54,1404
2004-04-24 23:00:00,492,1157,69,1365
2004-04-25 00:00:00,463,1181,67,1321
2004-04-25 01:00:00,494,1131,73,1359
2004-04-25 02:00:00,503,1161,73,1317
2004-04-25 03:00:00,581,1083,-200,1363
2004-04-25 04:00:00,350,1535,33,1121
2004-04-25 05:00:00,305,1783,20,1098
2004-04-25 06:00:00,329,1718,37,1148
2004-04-25 07:00:00,375,1496,50,1184
2004-04-25 08:00:00,373,1476,45,1180
2004-04-25 09:00:00,385,1370,48,1206
2004-04-25 10:00:00,403,1346,56,1216
2004-04-25 11:00:00,393,1320,58,1193
2004-04-25 12:00:00,388,1290,52,1185
2004-04-25 13:00:00,371,1389,52,1145
2004-04-25 14:00:00,347,1488,44,1104
2004-04-25 15:00:00,396,1343,59,1181
2004-04-25 16:00:00,474,1274,74,1219
2004-04-25 17:00:00,505,1228,76,1219
2004-04-25 18:00:00,625,1122,83,1344
2004-04-25 19:00:00,941,883,100,1550
2004-04-25 20:00:00,893,976,101,1419
2004-04-25 21:00:00,731,1103,90,1310
2004-04-25 22:00:00,955,875,93,1654
2004-04-25 23:00:00,761,1013,79,1379
2004-04-26 00:00:00,515,1192,57,1283
2004-04-26 01:00:00,434,1361,43,1220
2004-04-26 02:00:00,369,1513,25,1152
2004-04-26 03:00:00,335,1722,-200,1115
2004-04-26 04:00:00,319,1826,17,1091
2004-04-26 05:00:00,378,1575,44,1158
2004-04-26 06:00:00,517,1271,72,1307
2004-04-26 07:00:00,786,982,91,1464
2004-04-26 08:00:00,844,917,89,1490
2004-04-26 09:00:00,720,1080,84,1343
2004-04-26 10:00:00,668,1102,83,1328
2004-04-26 11:00:00,605,1098,78,1311
2004-04-26 12:00:00,646,1038,80,1413
2004-04-26 13:00:00,640,1018,75,1436
2004-04-26 14:00:00,571,1065,77,1365
2004-04-26 15:00:00,605,1060,77,1395
2004-04-26 16:00:00,636,1034,81,1410
2004-04-26 17:00:00,886,864,101,1625
2004-04-26 18:00:00,1032,787,119,1685
2004-04-26 19:00:00,977,811,111,1616
2004-04-26 20:00:00,924,907,109,1496
2004-04-26 21:00:00,846,1000,101,1441
2004-04-26 22:00:00,755,1057,89,1359
2004-04-26 23:00:00,610,1158,75,1318
2004-04-27 00:00:00,439,1351,51,1225
2004-04-27 01:00:00,402,1424,39,1197
2004-04-27 02:00:00,406,1385,32,1212
2004-04-27 03:00:00,424,1423,-200,1224
2004-04-27 04:00:00,558,1236,49,1302
2004-04-27 05:00:00,746,1143,68,1339
2004-04-27 06:00:00,1126,843,76,1593
2004-04-27 07:00:00,1703,589,122,2101
2004-04-27 08:00:00,1628,630,129,2050
2004-04-27 09:00:00,936,938,94,1487
2004-04-27 10:00:00,890,968,99,1455
2004-04-27 11:00:00,757,979,81,1474
2004-04-27 12:00:00,949,829,87,1651
2004-04-27 13:00:00,1109,773,107,1779
2004-04-27 14:00:00,870,898,95,1560
2004-04-27 15:00:00,1011,840,110,1651
2004-04-27 16:00:00,885,903,99,1592
2004-04-27 17:00:00,1015,817,113,1689
2004-04-27 18:00:00,1155,766,127,1798
2004-04-27 19:00:00,1315,702,131,1955
2004-04-27 20:00:00,1359,716,137,1849
2004-04-27 21:00:00,1194,811,122,1651
2004-04-27 22:00:00,951,905,100,1511
2004-04-27 23:00:00,1054,806,108,1608
2004-04-28 00:00:00,980,880,83,1504
2004-04-28 01:00:00,898,999,74,1396
2004-04-28 02:00:00,803,1139,64,1359
2004-04-28 03:00:00,684,1167,-200,1347
2004-04-28 04:00:00,644,1209,40,1321
2004-04-28 05:00:00,677,1191,39,1345
2004-04-28 06:00:00,996,892,69,1539
2004-04-28 07:00:00,1736,529,104,2396
2004-04-28 08:00:00,1692,571,100,2112
2004-04-28 09:00:00,2108,577,146,2155
2004-04-28 10:00:00,1807,692,155,1903
2004-04-28 11:00:00,1566,723,139,1850
2004-04-28 12:00:00,1293,755,121,1741
2004-04-28 13:00:00,1219,748,108,1787
2004-04-28 14:00:00,1330,684,126,1969
2004-04-28 15:00:00,1299,701,145,1890
2004-04-28 16:00:00,1111,768,121,1750
2004-04-28 17:00:00,1300,680,145,1878
2004-04-28 18:00:00,1653,567,160,2226
2004-04-28 19:00:00,1716,562,155,2252
2004-04-28 20:00:00,1720,597,162,2117
2004-04-28 21:00:00,1339,764,129,1740
2004-04-28 22:00:00,1166,845,96,1575
2004-04-28 23:00:00,1256,788,92,1662
2004-04-29 00:00:00,1125,838,89,1574
2004-04-29 01:00:00,968,923,61,1495
2004-04-29 02:00:00,814,1115,54,1409
2004-04-29 03:00:00,743,1154,-200,1386
2004-04-29 04:00:00,758,1168,44,1382
2004-04-29 05:00:00,861,1038,57,1470
2004-04-29 06:00:00,1047,827,68,1620
2004-04-29 07:00:00,1665,539,95,2405
2004-04-29 08:00:00,1982,461,125,2572
2004-04-29 09:00:00,1711,648,135,1886
2004-04-29 10:00:00,1204,875,118,1583
2004-04-29 11:00:00,871,971,91,1491
